product_name,brand,usage_type,category,ingredients,image_url,product_url
"Cosrx Retinol 0.5 Oil, Anti-aging Serum, 0.67 fl oz/ 20mL",Cosrx,Anti-Aging/Anti-Wrinkle,Serums,"Butylated Hydroxytoluene (Bht), Caprylic/Capric Triglyceride, Di-C12-13 Alkyl Malate, Elaeis Guineensis (Palm) Oil, Glycine Soja (Soybean) Oil, Hydroxymethoxyphenyl Decanone, Retinol, Squalane, Tocopherol, Tocotrienols",https://cdn1.skinsafeproducts.com/photo/31018F4D3BE6DE/large_1700756461.jpeg?1700756461,https://www.skinsafeproducts.com/cosrx-retinol-0-5-oil-anti-aging-serum-0-67-fl-oz-20ml
"Soap & Glory In The Mist Of It Hydrating Jelly Face Mist, 3.38 fl oz/100 mL",Soap & Glory,Face,Mists,"1,2-Hexanediol, Aqua (Water), Ascorbic Acid, Betaine, Biotin, Butylene Glycol, Calcium Pca, Carnitine Hcl, Citrus Aurantium Dulcis (Orange) Peel Oil, Coumarin, Disodium Edta, Ethylhexylglycerin, Folic Acid, Gellan Gum, Glycerin, Hyaluronic Acid, Hydrolyzed Cicer Seed Extract, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Limonene, Niacin, Pantothenic Acid, Parfum (Fragrance), Peg-60 Hydrogenated Castor Oil, Potassium Hyaluronate, Propanediol, Retinyl Palmitate, Rhododendron Chrysanthum Leaf Extract, Riboflavin, Sodium Acetylated Hyaluronate, Sodium Citrate, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Thiamine Hcl, Tocopherol, Tocopheryl Acetate, Tricholoma Matsutake Extract",https://cdn1.skinsafeproducts.com/photo/72F8D65432368A/large_1700327570.jpeg?1700327570,https://www.skinsafeproducts.com/soap-glory-in-the-mist-of-it-hydrating-jelly-face-mist-3-38-fl-oz-100-ml
"Vichy LiftActiv Pure Retinol Serum, 1.01 fl oz/30 mL",La Roche-Posay,Skin Treatments,Serums,"Alcohol Denat, Ammonium Polyacryloyldimethyl Taurate, Aqua / Water / Eau, Butylene Glycol, Caprylyl Glycol, Carbomer, Dicaprylyl Carbonate, Dicaprylyl Ether, Glycerin, Glyceryl Isostearate, Glycine Soja Oil / Soybean Oil, Hydrolyzed Rice Protein, Hydroxyacetophenone, Isononyl Isononanoate, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Peg-6 Caprylic/Capric Glycerides, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Pentylene Glycol, Polysorbate 20, Ppg-6-Decyltetradeceth-30, Propylene Glycol (1,2-Propanediol), Retinol, Sodium Hyaluronate, Sodium Hydroxide, Sodium Lactate, Tocopherol, Trisodium Ethylenediamine Disuccinate, Vitreoscilla Ferment, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/DB280DE187A91C/large_1700193537.jpeg?1700193537,https://www.skinsafeproducts.com/vichy-liftactiv-pure-retinol-serum-1-01-fl-oz-30-ml
"ClarityRx C-Results Facial Cleanser Brighten & Refresh, Vitamin C, 6 fl oz/180 mL",ClarityRx,Facial Cleansers,Facial Washes,"Allantoin, Arctostaphylos Uva-Ursi (Bearberry) Leaf Extract, Ascorbyl Palmitate, Bakuchiol, Camellia Sinensis (Green Tea) Leaf Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Cocamidopropyl Betaine, Cocamidopropyl Hydroxysultaine, Disodium Laureth Sulfosuccinate, Ethylhexylglycerin, Glycerin, Glyceryl Laurate, Glycyrrhiza Glabra (Licorice) Root Extract, Lactic Acid, Lilium Candidum Leaf Cell Extract, Niacinamide, Panthenol, Phenoxyethanol, Polysorbate 20, Potassium Sorbate, Purified Water (Aqua), Sodium Ascorbyl Phosphate, Sodium Hydroxide, Sodium Methyl Cocoyl Taurate",https://cdn1.skinsafeproducts.com/photo/0F28E2BF154A0F/large_1699221280.jpeg?1699221280,https://www.skinsafeproducts.com/clarityrx-c-results-facial-cleanser-brighten-refresh-vitamin-c-6-fl-oz-180-ml
"Le Labo Another 13 Perfuming Body Lotion, 7.8 oz/2237 mL",Le Labo,Body,Lotions,"Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aluminum Starch Octenylsuccinate, Benzyl Alcohol, Benzyl Salicylate, Bht, Butyrospermum Parkii (Shea) Butter, Canola Oil\Huile De Colza, Cetearyl Alcohol, Coco-Caprylate/Caprate, Disodium Edta, Ethylhexylglycerin, Fragrance (Parfum), Glycerin, Glycine Soja (Soybean) Oil, Isopropyl Palmitate, Persea Gratissima (Avocado) Oil, Phenoxyethanol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Sodium Hydroxide, Tocopherol, Tocopheryl Acetate, Water\Aqua\Eau",https://cdn1.skinsafeproducts.com/photo/8FA3FC75B6F89B/large_1698864287.jpeg?1698864287,https://www.skinsafeproducts.com/le-labo-another-13-perfuming-body-lotion-7-8-oz-2237-ml
"Frudia Pore Control Face Scrub Cleansing Foam, Green Grape, 4.9 fl oz/145 ml",Frudia,Cleansers,Foaming Cleansers,"1,2-Hexanediol, Alpha-Isomethyl Ionone, Arachidonic Acid, Bambusa Vulgaris Extract, Benzyl Benzoate, Butylene Glycol, Capric Acid, Chamaecyparis Obtusa Leaf Extract, Chlorphenesin, Citrus Paradisi (Grapefruit) Seed Oil, Cocamidopropyl Betaine, Coco-Caprylate/Caprate, Disodium Edta, Eucalyptus Globulus Leaf Extract, Fragrance, Glycerin, Glyceryl Stearate, Lauric Acid, Linalool, Mangifera Indica (Mango) Seed Oil, Microcrystalline Cellulose, Moroccan Lava Clay, Myristic Acid, Oleic Acid, Palmitic Acid, Peg-100 Stearate, Peg-32, Phenoxyethanol, Potassium Hydroxide, Prunus Armeniaca (Apricot) Kernel Oil, Punica Granatum Seed Oil, Sodium Chloride, Solanum Lycopersicum (Tomato) Seed Oil, Sorbitan Olivate, Sorbitol, Stearic Acid, Tocopherol, Vitis Vinifera (Grape) Fruit Extract, Vitis Vinifera (Grape) Seed Oil, Vitis Vinifera (Grape) Seed Powder, Water",https://cdn1.skinsafeproducts.com/photo/F40820DBE3DAF6/large_1693770649.jpeg?1693770649,https://www.skinsafeproducts.com/frudia-pore-control-face-scrub-cleansing-foam-green-grape-4-9-fl-oz-145-ml
"Jane Iredale HandDrink Hand Cream, SPF 15, 2.03 fl oz/60 mL",Jane Iredale,Hand,Creams,"Alumina, Aqua/Water/Eau, Camellia Sinensis (Green Tea) Leaf Extract, Camellia Sinensis (White Tea) Leaf Extract, Caprylic/Capric Triglyceride, Chlorella Vulgaris/Lupinus Albus Protein Ferment, Citric Acid, Citrus Limon (Lemon) Peel Extract, Coco-Caprylate/Caprate, Coconut Alkanes, Cyclopentasiloxane, Cymbopogon Flexuosus Oil (Organic), Cymbopogon Schoenanthus (Lemon Grass) Extract, Dimethicone/Peg-10/15 Crosspolymer, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Octyldodecyl Neopentanoate, Pectin, Polyhydroxystearic Acid, Polysilicone 11, Pyrus Malus (Apple) Fruit Extract, Raphanus Sativus (Radish) Root Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Stearic Acid, Stearoxymethicone/Dimethicone Copolymer, Titanium Dioxide, Xanthan Gum, Zinc Oxide",https://cdn1.skinsafeproducts.com/photo/37979D120A9578/large_1692065605.jpeg?1692065605,https://www.skinsafeproducts.com/jane-iredale-handdrink-hand-cream-spf-15-2-03-fl-oz-60-ml
"Earth Harbor Azure Regenerative Neck Cream, Seaweed Amino Acids + Copper Peptides, 2 fl oz/60 mL",Earth Harbor,Moisturizers,Neck & Décolleté,"Algin, Aloe Barbadensis Leaf Juice Extract, Beta-Glucan, Black Currant Fruit Extract, Caprylic/Capric Triglycerides, Cellulose, Cellulose Gum, Cetearyl Alcohol, Cetyl Alcohol, Cocoglycerides, Copper Tripeptide-34, Cucumber (Cucumis Sativus) Extract, Cucumis Melo (Melon Extract), Eggplant (Solanum Melongena) Fruit Extract, Fructose, Fucus Vesiculosus Extract (Seaweed), Glucose, Glyceryl Caprylate, Glyceryl Stearate Citrate, Himanthalia Elongata Extract, Holy Basil Leaf Extract, Hyaluronic Acid, Inulin, Isoamyl Cocoate, Isoamyl Laurate, Ivy Gourd (Coccinia Indica) Fruit Extract, Lactobacillus/Pumpkin Fruit Ferment Filtrate, Leontopodium Alpinum Callus Culture Extract, Neem Leaf Extract, Phytic Acid, Red Seaweed (Corallina Officinalis) Extract, Saccharomyces Cerevisiae Extract, Squalane, Turmeric (Curcuma Longa) Root Extract, Vegetable Glycerin, Water (Aqua), Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/3750F76C93F6E4/large_1703851984.pngpng?1703851984,https://www.skinsafeproducts.com/earth-harbor-azure-regenerative-neck-cream-seaweed-amino-acids-copper-peptides-2-fl-oz-60-ml
"Isntree Onion Newpair Cleansing Foam, 5.07 fl oz/150 mL",IsNtree,Cleansers,Foaming Cleansers,"1,2-Hexanediol, Allantoin, Allium Cepa (Onion) Bulb Extract, Arachidic Acid, Butylene Glycol, Cetearyl Alcohol, Citric Acid, Coccinia Indica Fruit Extract, Coco-Betaine, Corallina Officinalis Extract, Curcuma Longa (Turmeric) Root Extract, Disodium Edta, Eclipta Prostrata Extract, Glycerin, Glyceryl Stearate, Houttuynia Cordata Extract, Hydrogenated Polydecene, Hydroxypropyl Starch Phosphate, Lauric Acid, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Myristic Acid, Ocimum Sanctum Leaf Extract, Oleic Acid, Palmitic Acid, Panthenol, Potassium Benzoate, Potassium Cocoyl Glycinate, Potassium Myristate, Potassium Stearate, Sodium Ascorbyl Phosphate, Sodium C14-16 Olefin Sulfonate, Sodium Chloride, Sodium Citrate, Sodium Heparin, Solanum Melongena (Eggplant) Fruit Extract, Sorbitol, Stearic Acid, Tranexamic Acid, Trisodium Ethylenediamine Disuccinate, Water",https://cdn1.skinsafeproducts.com/photo/E7F239C55680A8/large_1707222110.pngpng?1707222110,https://www.skinsafeproducts.com/isntree-onion-newpair-cleansing-foam-5-07-fl-oz-150-ml
"Purito Centella Green Level Buffet Serum, 2 fl oz/60 mL",Purito,Skin Treatments,Serums,"1,2-Hexanediol, Adenosine, Arginine, Asiatic Acid, Asiaticoside, Butylene Glycol, Camellia Sinensis Leaf Extract, Caprylyl Glycol, Carbomer, Centella Asiatica Extract, Ceramide Np, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Dipotassium Glycyrrhizate, Dipropylene Glycol, Disodium Edta, Glycereth-26, Glycerin, Hydrogenated Lecithin, Hydrolyzed Jojoba Esters, Lavandula Angustifolia (Lavender) Oil, Limonene, Linalool, Madecassic Acid, Niacin Amide, Palmitoyl Dipeptide-10, Palmitoyl Hexapeptide-12, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Pancratium Maritimum Extract, Panthenol, Polyglyceryl-10 Laurate, Polyglyceryl-10 Myristate, Sclerotium Gum, Sodium Hyaluronate, Water",https://cdn1.skinsafeproducts.com/photo/0F7C990AC6165D/large_1707012453.jpeg?1707012453,https://www.skinsafeproducts.com/purito-centella-green-level-buffet-serum-2-fl-oz-60-ml
"Isntree Onion Newpair B5 Ampoule,1.69 fl oz/50 mL",IsNtree,Skin Treatments,Serums,"1,2-Hexanediol, Acetyl Glucosamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Adenosine, Allantoin, Allium Cepa (Onion) Bulb Extract, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Arginine, Betaine, Butylene Glycol, Caffeine, Caprylyl Glycol, Coccinia Indica Fruit Extract, Disodium Edta, Ferulic Acid, Hydrolyzed Hyaluronic Acid, Hydroxyacetophenone, Melia Azadirachta Flower Extract, Niacinamide, Panthenol, Pentylene Glycol, Sodium Acetylated Hyaluronate, Sodium Hyaluronate, Tranexamic Acid, Trehalose, Water",https://cdn1.skinsafeproducts.com/photo/4FC4DF1748C434/large_1707012010.jpeg?1707012010,https://www.skinsafeproducts.com/isntree-onion-newpair-b5-ampoule-1-69-fl-oz-50-ml
"Cetaphil Moisturizing Lotion, Avocado Oil & Essential Vitamin B5 & B3, 8 fl oz/237 mL",Cetaphil,Body,Lotions,"Benzyl Alcohol, Ceteareth-20, Cetearyl Alcohol, Citric Acid, Dimethicone, Glycerin, Glyceryl Stearate, Helianthus Annuus (Sunflower) Seed Oil, Isopropyl Palmitate, Niacinamide, Panthenol, Pantolactone, Persea Gratissima (Avocado) Oil, Sodium Benzoate, Tocopheryl Acetate, Water",https://cdn1.skinsafeproducts.com/photo/4C8B1EE68D2679/large_1706951856.pngpng?1706951856,https://www.skinsafeproducts.com/cetaphil-moisturizing-lotion-avocado-oil-essential-vitamin-b5-b3-8-fl-oz-237-ml
"Haruharu Wonder Black Rice Hyaluronic Toner, 5.1 fl oz",Haruharu,Toners & Astringents,Toners,"1,2-Hexanediol, Aspergillus Ferment, Beta-Glucan, Betaine, Butylene Glycol, Cellulose Gum, Cyclodextrin, Glucose, Glycerin, Hyaluronic Acid, Oryza Sativa (Rice) Extract, Panax Ginseng Root Extract, Phyllostachys Pubescens Shoot Bark Extract, Propanediol, Pulsatilla Koreana Extract, Scutellaria Baicalensis Root Extract, Sodium Gluconate, Tamarindus Indica Seed Gum, Usnea Barbata (Lichen) Extract, Water, Xanthan Gum, Zanthoxylum Piperitum Fruit Extract",https://cdn1.skinsafeproducts.com/photo/8BD5C8531E0DF6/large_1704734688.jpeg?1704734688,https://www.skinsafeproducts.com/haruharu-wonder-black-rice-hyaluronic-toner-5-1-fl-oz
"Freck Beauty Rich Bitch Lip Balm, Nourishing Plant & Peptide, 0.31 oz/9 g",Freck Beauty,Lip Care,"Lip Balms, Gels, Moisturizers & Oils","1,2-Hexanediol, Behenyl Behenate, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Candelilla Cera (Euphorbia Cerifera (Candelilla) Wax, Caprylyl Glycol, Cetearyl Ethylhexanoate, Helianthus Annuus (Sunflower) Extract, Opuntia Ficus-Indica Seed Oil, Oryza Sativa (Rice) Bran Extract, Palmitoyl Tripeptide-38, Polyhydroxystearic Acid, Portulaca Pilosa Extract, Ricinus Communis (Castor) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Sorbitan Isostearate, Sucrose Cocoate, Tocopherol, Tocopheryl Acetate",https://cdn1.skinsafeproducts.com/photo/1CED2521D7DC14/large_1703643885.jpeg?1703643885,https://www.skinsafeproducts.com/freck-beauty-rich-bitch-lip-balm-nourishing-plant-peptide-0-31-oz-9-g
"Dermelect Smooth Upper Lip & Perioral Anti-Aging Treatment, 0.5 fl oz/15 mL",Dermelect,Anti-Aging/Anti-Wrinkle,Anti-Aging,"Alpha-Arbutin, Aqua (Water,Eau), Behentrimonium Methosulfate, Butylene Glycol, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Carbomer, Cetearyl Alcohol, Dextrin, Dimethicone, Ethylhexyl Palmitate, Ethylhexylglycerin, Glycerin, Hydrogenated Polyisobutene, Hydrolyzed Adansonia Digitata Seed Extract, Hydrolyzed Hibiscus Esculentus Extract, Hydrolyzed Soy Protein, Isopropyl Palmitate, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Phenoxyethanol, Polysorbate 20, Polysorbate 60, Proline, Retinol, Rice Amino Acids, Silica Dimethyl Silyate, Sodium Ascorbate, Sodium Benzoate, Sodium Hyaluronate, Tocopherol",https://cdn1.skinsafeproducts.com/photo/722ADD5FFD5550/large_1706814143.jpeg?1706814143,https://www.skinsafeproducts.com/dermelect-smooth-upper-lip-perioral-anti-aging-treatment-0-5-fl-oz-15-ml
"Darphin Ideal Resource Anti - Aging & Radiance Capsules, Pro Vitamin C & E, 60 Count",Darphin,Anti-Aging/Anti-Wrinkle,Anti-Aging,"7-Dehydrocholesterol, Alpha-Isomethyl Ionone, Argania Spinosa Kernel Oil, Bht, Caprylic/Capric Triglyceride, Coco-Caprylate/Caprate, Coumarin, Fragrance (Parfum), Geraniol, Helianthus Annuus (Sunflower) Seed Oil, Heptyl Undecylenate, Hibiscus Abelmoschus Extract, Hordeum Vulgare (Barley) Extract\Extrait D’Orge, Hydroxycitronellal, Linoleic Acid, Linolenic Acid, Oxycoccus Palustris (Cranberry) Seed Oil, Phenoxyethanol, Propylene Glycol Caprylate, Resveratrol, Rosa Moschata Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salicylic Acid, Squalane, Tetrahexyldecyl Ascorbate, Tocopherol, Tocopheryl Acetate, Triticum Vulgare (Wheat) Germ Extract, Zea Mays (Corn) Oil",https://cdn1.skinsafeproducts.com/photo/FAE346E30FF73F/large_1706817259.jpeg?1706817259,https://www.skinsafeproducts.com/darphin-ideal-resource-anti-aging-radiance-capsules-pro-vitamin-c-e-60-count
"Hourglass Veil Hydrating Skin Tint, Shade 4, 1.1 fl oz/35 mL",Hourglass,Face,Tinted Moisturizers,"Ascorbyl Palmitate, Benzoic Acid, Butyrospermum Parkii (Shea) Butter Extract, C9-12 Alkane, Caprylic/Capric Triglyceride, Citric Acid, Coco-Caprylate/Caprate, Dehydroacetic Acid, Dicaprylyl Ether, Distarch Phosphate, Disteardimonium Hectorite, Erythritol, Ethylhexylglycerin, Glycerin, Hydrogenated Lecithin, Iron Oxide (Ci 77491, Ci 77492, Ci 77499), Lecithin, Limnanthes Alba (Meadowfoam) Seed Oil, Magnesium Sulfate, Nephelium Lappaceum Peel Extract, Octyldodecanol, Phenoxyethanol, Polyglyceryl-2 Isostearate, Polyglyceryl-6 Polyricinoleate, Propanediol, Propylene Carbonate, Sodium Benzoate, Sodium Dehydroacetate, Sodium Hyaluronate, Squalane, Stearic Acid, Titanium Dioxide (Ci 77891), Tocopherol, Water/Aqua, Zinc Stearate",https://cdn1.skinsafeproducts.com/photo/87BD738B292F2C/large_1706662277.jpeg?1706662277,https://www.skinsafeproducts.com/hourglass-veil-hydrating-skin-tint-shade-4-1-1-fl-oz-35-ml
"The Ordinary Multi - Peptide Lash & Brow Serum, 0.16 fl oz/5 mL",The Ordinary,Eyes,Lash & Brow Growth,"1,2-Hexanediol, Acetyl Tetrapeptide-3, Aqua (Water), Arginine, Benzoic Acid, Biotinoyl Tripeptide-1, Butylene Glycol, Caffeine, Camellia Sinensis Leaf Extract, Caprylyl Glycol, Chlorphenesin, Dextran, Ethylhexylglycerin, Glycerin, Glycine, Glycoproteins, Hydroxyethylcellulose, Larix Europaea Wood Extract, Maltodextrin, Myristoyl Pentapeptide-17, Oligopeptide-2, Panthenol, Phenoxyethanol, Polysorbate 20, Sodium Benzoate, Sodium Metabisulfite, Trifolium Pratense Flower Extract, Trisodium Ethylenediamine Disuccinate, Xanthan Gum, Zinc Chloride",https://cdn1.skinsafeproducts.com/photo/677EFA866DA4E1/large_1706683284.pngpng?1706683284,https://www.skinsafeproducts.com/the-ordinary-multi-peptide-lash-brow-serum-0-16-fl-oz-5-ml
"Chanel Le Lift Creme Fine, 1.7 oz/50 mL",Chanel,Anti-Aging/Anti-Wrinkle,Anti-Aging,"Adenosine, Alcohol, Aqua (Water), Arginine, Biosaccharide Gum-1, Canola Oil, Caprylyl Glycol, Ceteth-20, Cetyl Alcohol, Chlorphenesin, Ci 14700 (Red 4), Citric Acid, Dimethicone, Dipropylene Glycol, Ethylhexylglycerin, Faex (Yeast Extract), Glycerin, Glyceryl Stearate, Helianthus Annuus (Sunflower) Seed Oil, Hydrochloric Acid, Ipomoea Batatas Root Extract, Jojoba Esters, Lactic Acid, Lauroyl Lysine, Medicago Sativa (Alfalfa) Extract, Octyldodecyl Myristate, Palmitoyl Tetrapeptide-7, Parfum (Fragrance), Peg-75 Stearate, Phenoxyethanol, Phytic Acid, Polyquaternium-51, Propylene Glycol, Sodium Benzoate, Sodium Carbomer, Sodium Citrate, Sodium Hyaluronate, Sodium Hydroxide, Steareth-20, Tocopherol, Tocopheryl Acetate, Tridecane, Undecane, Xanthan Gum",https://cdn1.skinsafeproducts.com/photo/31D2FE51A8148D/large_1706637835.jpeg?1706637835,https://www.skinsafeproducts.com/chanel-le-lift-creme-fine-1-7-oz-50-ml
"Estee Lauder Re - Nutriv Ultimate Lift Regenerating Youth Creme, 1.7 oz/50 mL",Estee Lauder,Face,Creams,"Acetyl Glucosamine, Acetyl Hexapeptide-8, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Algae Extract, Artemia Extract, Bht, Butylene Glycol, Butyrospermum Parkii (Shea) Butter, Caffeine, Caprylic/Capric/Myristic/Stearic Triglyceride, Caprylyl Glycol, Carbomer, Cellulose, Cholesterol, Citric Acid, Cordyceps Sinensis Extract, Cucumis Sativus (Cucumber) Fruit Extract, Decarboxy Carnosine Hcl, Di-C12-15 Alkyl Fumarate, Dimethicone, Disodium Edta, Ergothioneine, Fragrance (Parfum), Fuscoporia Obliqua Extract, Gelidiella Acerosa Extract, Glucose, Glycerin, Glyceryl Stearate, Glycine Soja (Soybean) Protein, Gold, Helianthus Annuus (Sunflower) Seed Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Hydrolyzed Wheat Protein, Hypnea Musciformis (Algae) Extract, Isohexadecane, Laminaria Digitata Extract, Lecithin, Linoleic Acid, Methyl Trimethicone, Narcissus Tazetta Bulb Extract, Pearl Powder, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Pentylene Glycol, Phenoxyethanol, Polygonum Cuspidatum Root Extract, Polymethylsilsesquioxane, Polysilicone-11, Polysorbate 80, Porphyridium Cruentum Extract, Propylene Glycol Dicaprate, Punica Granatum (Pomegranate) Sterols, Pyrus Malus (Apple) Fruit Extract, Red 33 (Ci 17200), Saccharomyces Lysate Extract, Scutellaria Baicalensis Root Extract, Sodium Benzoate, Sodium Dehydroacetate, Sodium Hyaluronate, Sodium Hydroxide, Sodium Metabisulfite, Sodium Sulfite, Steareth-2, Steareth-21, Stearyl Alcohol, Swertia Chirata Extract, Tocopheryl Acetate, Trehalose, Water\Aqua\Eau, Whey Protein\Lactis Protein\Proteine Du Petit-Lait, Yeast Extract\Faex\Extrait De Levure, Yellow 5 (Ci 19140)",https://cdn1.skinsafeproducts.com/photo/3A7604C7795A13/large_1706677961.pngpng?1706677961,https://www.skinsafeproducts.com/estee-lauder-re-nutriv-ultimate-lift-regenerating-youth-creme-1-7-oz-50-ml
"Versed Sweet Relief Overnight Barrier Balm, Bacuri Butter + Apricot Oil, 1.7 oz/50 g",Versed,Face,Balms,"1,2-Hexanediol, Benzyl Alcohol, Caprylyl Glycol, Ethylhexylglycerin, Garcinia Indica Seed Butter, Glycerin, Glyceryl Behenate, Helianthus Annuus (Sunflower) Seed Wax, Lauroyl Lysine, Lauryl Laurate, Magnesium Sulfate, Myristyl Myristate, Pisum Sativum (Pea) Extract, Platonia Insignis Seed Butter, Polyglyceryl-2 Dipolyhydroxystearate, Polyglyceryl-3 Diisostearate, Polyhydroxystearic Acid, Potassium Sorbate, Prunus Armeniaca (Apricot) Kernel Oil, Saccharomyces Ferment, Sodium Benzoate, Stearyl Behenate, Tocopherol, Tridecane, Undecane, Water/Aqua/Eau",https://cdn1.skinsafeproducts.com/photo/744B7ADDC5FE11/large_1706637669.jpeg?1706637669,https://www.skinsafeproducts.com/versed-sweet-relief-overnight-barrier-balm-bacuri-butter-apricot-oil-1-7-oz-50-g
"Chanel Hydra Beauty Creme, 1.7 oz/50 g",Chanel,Face,Creams,"Ammonium Acryloyldimethyltaurate/Vp Copolymer, Aqua (Water), Ascorbyl Palmitate, Butyrospermum Parkii (Shea) Butter, C12-15 Alkyl Benzoate, Camellia Japonica Flower Extract, Camellia Kissi Seed Oil, Caprylyl Glycol, Cetyl Alcohol, Citric Acid, Dimethicone, Glycerin, Glyceryl Stearate, Hydrogenated Polyisobutene, Lauroyl Lysine, Octyldodecanol, Octyldodecyl Neopentanoate, Parfum (Fragrance), Peg-12, Peg-40 Stearate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Pentylene Glycol, Phenoxyethanol, Phytic Acid, Phytosteryl Canola Glycerides, Propylene Glycol, Saccharide Isomerate, Silica, Sodium Benzoate, Sodium Carbomer, Sodium Citrate, Sodium Hyaluronate, Steareth-2, Tocopherol, Zingiber Officinale (Ginger) Root Extract",https://cdn1.skinsafeproducts.com/photo/4F0F242E2EF6AB/large_1706637863.jpeg?1706637863,https://www.skinsafeproducts.com/chanel-hydra-beauty-creme-1-7-oz-50-g
